order_id,product_id,quantity,total_price
6484,99305,3,783.54
6484,46009,1,24.35
6485,85811,2,60.58
6485,33603,3,1089.84
6485,145315,2,740.02
6485,140491,2,192.48
6485,131093,2,869.38
6486,139862,3,634.5
6486,139917,3,1468.86
6486,132184,2,910.38
6487,140414,2,541.96
6487,45797,1,186.2
6487,56005,2,737.68
6487,135423,2,685.72
6488,117019,1,364.57
6488,53197,3,893.22
6488,115237,1,403.81
6489,75236,2,826.7
6489,148225,3,1118.19
6489,42343,3,1174.56
6489,52895,2,916.62
6490,133231,3,146.67000000000002
6491,76494,1,55.96
6491,115397,1,462.72
6491,35345,1,223.12
6491,114508,3,993.93
6492,983,3,678.54
6492,39430,1,474.06
6492,48133,1,58.39
6492,140736,3,280.89
6493,109108,2,631.28
6493,145813,1,645.58
6493,128933,2,210.94
6494,82788,2,540.22
6495,106832,2,538.5
6495,74641,3,744.51
6495,73561,1,56.51
6495,39691,1,0.0
6495,95528,2,489.56
6496,40957,2,768.16
6496,73794,1,102.35
6496,30039,2,250.28
6496,91935,3,913.32
6496,29012,2,156.8
6497,42452,1,289.21
6498,74110,1,19.47
6499,8852,2,187.18
6500,31178,1,23.9
6500,19579,3,1453.62
6501,51072,1,41.54
6501,50953,1,430.25
6501,60841,3,1497.3000000000002
6502,141316,3,997.17
6502,10556,1,59.63
6502,101653,3,1439.1
6502,13001,2,928.18
6502,84577,1,643.28
6503,87429,1,300.63
6504,54989,1,40.17
6504,43932,2,223.52
6504,80863,2,671.16
6505,54365,1,172.86
6505,29401,2,136.58
6505,79766,2,876.92
6505,109488,1,455.56
6506,79434,3,1221.39
6506,56657,2,909.2
6506,145633,3,1143.24
6507,41055,1,491.9
6508,83038,2,791.72
6508,135571,2,513.0
6508,39408,3,84.39
6508,57546,1,391.83
6509,95134,1,369.65
6509,57745,3,635.3100000000001
6509,142325,3,1013.28
6509,45522,3,547.17
6510,140555,1,43.1
6510,77149,3,774.6299999999999
6510,21254,1,236.24
6510,71113,1,408.55
6511,50863,2,663.04
6512,66106,2,280.94
6512,114140,3,345.69
6512,31797,2,770.24
6512,41011,2,856.98
6512,5152,2,615.54
6513,113231,1,39.25
6513,18849,3,1313.22
6513,75454,2,463.28
6514,44088,3,1013.28
6514,5181,2,380.24
6515,14103,1,160.61
6515,2760,2,410.22
6516,125521,3,1213.68
6516,99792,1,482.06
6516,130059,2,725.18
6516,125414,2,242.56
6516,2020,1,58.68
6517,11917,3,1227.87
6517,139934,1,138.89
6518,115509,1,31.22
6518,135157,1,102.62
6519,103770,3,411.81000000000006
6520,83362,2,932.34
6520,114897,1,10.84
6520,98189,1,87.55
6520,62611,2,179.82
6520,7175,3,555.0600000000001
6521,133235,3,701.46
6521,27898,1,204.62
6521,17525,2,463.0
6522,101765,2,825.48
6522,17510,1,157.46
6523,17275,3,1412.91
6523,148074,3,854.94
6523,93707,1,32.94
6523,104634,3,76.14
6524,86165,2,317.08
6524,115560,2,677.06
6525,98981,3,1347.18
6525,30262,2,754.92
6526,74234,2,524.06
6526,2699,1,268.4
6526,60869,3,1022.28
6526,51712,3,1374.69
6527,128171,1,209.8
6527,126942,2,780.66
6528,10889,1,272.71
6528,86039,2,778.32
6529,146945,1,410.72
6530,70495,1,300.72
6530,118113,2,410.44
6530,127692,2,985.3
6530,65819,3,1474.02
6531,149889,3,1077.36
6531,1549,1,80.53
6531,136890,2,245.76
6532,138137,1,485.02
6532,61692,2,155.66
6532,44550,1,144.74
6533,38122,3,260.01
6533,46805,1,209.99
6533,131001,2,369.88
6533,64001,2,925.8
6534,90036,2,575.54
6534,50171,3,1455.3000000000002
6535,9735,1,162.77
6535,118050,1,147.15
6535,130638,2,656.22
6535,73611,2,652.58
6535,128994,3,1058.73
6536,56232,1,196.96
6536,134057,1,48.89
6536,77578,1,175.95
6536,14406,3,673.08
6537,75698,3,130.53
6538,132321,1,71.75
6539,52807,2,537.32
6540,134297,1,160.87
6540,59984,3,923.22
6540,88930,2,503.7
6542,52822,3,1184.61
6542,48730,2,85.48
6542,86260,1,293.82
6542,55233,1,392.73
6542,19066,1,431.0
6543,38318,3,426.9
6543,2122,1,116.03
6544,141613,1,478.06
6545,70090,3,345.48
6545,52944,1,159.62
6545,51050,1,242.75
6545,107240,1,39.25
6546,18018,3,1057.68
6546,33172,3,1186.38
6546,135396,1,179.24
6547,84853,3,901.59
6548,141757,3,1341.96
6549,101384,2,215.58
6549,2759,1,123.19
6549,90721,3,1472.73
6549,81361,2,406.28
6550,84244,2,216.96
6551,45253,1,278.86
6551,41036,2,849.92
6551,38891,1,489.81
6551,45961,1,296.04
6552,33991,1,197.46
6552,58440,1,121.12
6552,123200,1,384.85
6552,97051,2,382.38
6553,137656,2,931.0
6553,142436,2,855.5
6553,136438,3,273.78000000000003
6553,74359,2,815.64
6554,63107,1,44.35
6554,137089,3,1187.16
6555,107930,3,620.49
6556,88257,2,598.62
6556,71636,2,270.0
6557,113486,3,1201.17
6557,12898,1,158.87
6557,39560,2,814.78
6557,97573,3,1124.49
6558,122083,1,368.01
6559,89979,1,63.48
6559,57127,1,341.17
6559,91615,3,234.06
6560,139070,2,433.58
6561,91124,1,59.61
6561,53833,1,166.02
6561,121233,2,569.98
6561,100747,1,352.19
6562,52671,1,38.05
6562,113330,3,401.76
6563,104488,2,303.4
6563,29691,1,456.76
6563,67655,3,1013.07
6564,51545,2,971.58
6565,101674,1,386.61
6565,124428,1,458.76
6565,131911,3,1388.64
6566,74253,1,285.27
6566,66051,3,715.11
6567,53509,3,520.5
6567,81353,1,39.74
6569,68794,1,222.3
6569,25293,1,421.07
6569,43966,3,320.70000000000005
6569,82450,1,491.12
6570,42147,3,0.0
6571,96433,2,131.54
6571,78446,1,153.1
6572,18067,3,50.91
6572,129293,3,1274.85
6572,42444,3,743.61
6572,102927,1,0.0
6573,100113,3,1098.3000000000002
6573,58397,3,218.85
6573,70944,2,742.38
6573,65554,3,660.75
6574,18860,3,596.46
6575,116566,1,143.86
6575,125706,2,142.32
6575,95358,3,171.81
6576,83390,1,1059.69
6577,105360,3,1391.07
6577,72521,1,221.46
6577,47539,2,223.76
6577,129826,1,56.92
6578,63277,1,202.01
6578,5364,2,311.16
6578,99209,1,276.01
6579,3463,3,302.37
6580,133285,1,299.53
6580,72102,1,359.5
6580,38346,1,265.12
6581,121789,3,161.19
6581,77831,2,672.44
6581,32543,3,1209.42
6581,24428,1,353.71
6582,7653,1,447.17
6583,116314,2,790.66
6583,56248,1,223.29
6583,135040,2,93.64
6583,59356,3,975.36
6583,146177,1,324.88
6584,5392,2,425.46
6585,121460,1,312.63
6586,91839,2,885.32
6586,15505,1,66.11
6587,149711,2,613.7
6587,121640,3,162.12
6587,66874,3,1445.1
6588,80488,1,287.74
6588,67009,3,1022.49
6588,92228,1,139.17
6588,14289,1,100.61
6589,111282,3,491.91
6589,32580,1,446.32
6589,21306,1,76.71
6589,27580,3,863.49
6589,56463,3,0.0
6590,92429,3,685.47
6591,66667,2,597.46
6591,85049,3,1322.04
6591,122377,1,52.6
6592,87898,1,225.44
6592,121185,3,1237.65
6592,87467,1,198.5
6592,46345,2,487.02
6593,95597,2,436.46
6594,65147,2,503.46
6594,53617,2,369.76
6594,91763,3,887.97
6594,123717,3,1392.54
6595,26402,3,84.12
6596,104752,2,615.06
6596,51399,1,480.01
6596,13446,3,1320.9
6596,46928,3,1029.36
6596,13829,1,365.74
6597,82654,1,479.08
6597,137235,3,1049.97
6597,4596,1,304.88
6597,47691,2,158.02
6597,129774,1,419.03
6598,87341,2,264.76
6598,147547,1,250.42
6599,13294,3,1262.37
6599,14498,3,0.0
6599,121891,1,391.15
6600,55626,1,299.36
6600,75201,1,397.72
6600,65013,3,1218.18
6600,444,3,1016.22
6601,78325,1,121.38
6602,132796,3,311.01
6602,99103,2,993.78
6602,65696,1,207.8
6603,143572,3,1251.09
6603,46098,3,43.05
6603,73028,2,222.92
6603,78757,2,206.98
6604,24534,2,0.0
6604,86347,1,263.88
6604,126348,3,250.32
6604,41849,1,158.55
6605,65805,1,414.2
6605,104243,1,319.91
6605,77420,2,443.9
6605,45519,3,547.3499999999999
6606,148954,3,258.27
6606,73403,1,195.08
6606,52329,2,323.34
6606,3385,3,0.0
6606,113439,3,482.04
6607,78825,2,300.62
6607,134360,3,1017.57
6608,4181,2,820.46
6608,76790,1,377.48
6608,46104,3,289.41
6608,55414,2,405.76
6609,87033,2,368.88
6609,91977,1,98.81
6611,149369,2,205.52
6611,58544,3,318.03000000000003
6611,31799,1,169.21
6611,91727,3,1136.28
6612,142667,2,298.68
6612,72843,2,430.32
6612,63165,3,101.52
6613,126665,2,676.24
6613,35768,1,161.62
6614,140206,3,128.01
6614,114098,3,233.4
6614,100721,3,394.47
6614,80953,3,953.82
6614,17917,2,746.18
6615,110922,2,0.0
6615,72154,1,253.35
6615,82307,3,1316.85
6615,16753,2,335.28
6617,91640,3,712.41
6618,111272,3,562.86
6618,77363,3,534.48
6619,115214,1,975.28
6619,75008,3,1366.23
6619,67106,1,206.42
6620,123990,1,452.7
6621,66719,1,209.38
6621,117647,2,990.22
6622,146315,2,304.0
6622,85129,3,208.02
6623,130954,1,457.54
6623,3776,3,259.74
6623,116054,1,419.94
6623,107786,1,152.13
6624,118353,3,1232.1
6624,110856,2,122.98
6624,4354,1,44.74
6625,59402,1,106.27
6625,142616,2,535.62
6625,54075,3,1126.08
6626,24968,2,263.0
6628,139064,2,335.88
6628,28147,3,1022.76
6629,145449,1,92.07
6630,122512,3,1012.71
6631,143874,2,803.74
6631,106599,2,620.18
6631,75875,1,154.72
6631,92121,3,505.77
6631,124994,1,1494.9
6632,82029,1,242.29
6632,31772,3,661.5600000000001
6632,127182,2,134.82
6633,126640,2,763.5
6633,75839,2,941.68
6633,93236,1,260.5
6634,111490,1,0.0
6634,100829,2,359.24
6634,134038,3,1402.44
6634,81455,1,71.46
6634,138851,1,314.01
6635,60777,3,1214.58
6636,84000,2,46.24
6636,115299,3,1494.66
6636,80629,3,1076.58
6637,58327,1,80.28
6637,2565,3,1451.04
6637,37793,1,206.67
6638,33804,1,23.95
6638,98340,3,1198.23
6638,18934,2,914.32
6639,109469,3,105.93
6640,59739,2,628.92
6640,53026,3,919.17
6641,65260,1,232.87
6641,23502,2,706.12
6641,17208,1,191.68
6642,143742,1,98.47
6643,52345,1,455.26
6644,20709,3,1157.5500000000002
6645,17327,1,104.77
6646,135701,1,138.24
6646,37108,2,666.14
6647,114220,2,409.26
6647,145376,3,1389.0
6647,145185,1,280.3
6647,54783,2,400.64
6648,115443,1,386.65
6648,137269,2,685.18
6649,123751,1,72.42
6649,110577,3,145.62
6650,83193,2,799.94
6650,122394,1,421.86
6650,57394,1,412.3
6650,77566,2,836.28
6650,59790,3,541.14
6651,5695,1,130.73
6651,61631,1,497.49
6651,84584,2,833.7
6652,124268,2,266.64
6652,59777,2,936.02
6652,88507,2,674.2
6653,147287,2,0.0
6653,64204,1,392.98
6653,58693,3,1389.12
6653,63639,3,1303.17
6654,14817,2,958.52
6654,103922,1,374.5
6654,46042,3,1412.97
6654,134536,2,735.16
6655,83862,3,1074.36
6655,48208,3,733.77
6656,77636,3,856.29
6656,143310,3,119.43
6656,69270,1,376.57
6657,51306,1,166.01
6657,62384,1,457.81
6657,105087,1,254.0
6658,24051,3,228.75
6659,85556,3,1147.62
6659,114887,3,235.8
6659,48172,3,1488.03
6660,74499,2,931.08
6661,42415,2,247.86
6662,34585,2,903.76
6662,80166,2,629.86
6662,61797,1,194.94
6663,59432,1,47.89
6663,53675,1,77.08
6663,2231,1,139.32
6663,88049,1,68.81
6664,47792,1,392.64
6665,50181,1,742.23
6665,96341,1,417.15
6666,142590,1,129.19
6666,22213,2,544.42
6666,64832,2,386.32
6666,15448,1,172.21
6666,143518,2,735.06
6667,49011,1,446.07
6667,98440,1,128.23
6668,94183,2,626.64
6668,14538,1,24.06
6668,1655,1,54.28
6668,146605,2,656.44
6669,37951,3,348.96
6669,98430,3,1449.93
6670,86130,2,529.84
6670,84080,3,1499.67
6671,121715,2,649.24
6672,106126,2,270.52
6672,57028,3,719.4000000000001
6673,43294,3,1138.77
6673,85961,2,597.1
6673,54648,2,828.6
6673,30750,2,320.4
6674,91002,2,119.94
6674,116265,3,880.17
6674,88910,1,76.28
6674,68040,3,449.55
6675,109627,3,799.11
6675,105855,2,414.28
6676,120731,1,84.5
6676,96183,2,62.3
6676,32897,3,818.61
6676,68140,3,772.1999999999999
6677,127779,2,896.78
6678,128789,2,450.8
6679,142281,3,0.0
6679,80051,2,129.34
6680,148376,3,885.75
6680,117646,3,1185.51
6680,125045,2,587.08
6680,95913,3,1179.66
6681,48295,2,458.0
6681,13032,3,699.12
6681,189,2,485.2
6682,140638,3,644.8199999999999
6682,114211,3,302.94
6683,126104,1,318.51
6683,36459,3,1091.25
6683,143882,1,459.71
6683,1401,3,1410.06
6687,127745,2,541.72
6687,130806,1,433.51
6687,48488,2,647.5
6687,11264,2,261.78
6688,45301,2,909.94
6688,96534,2,205.5
6688,94093,1,425.94
6688,112858,1,498.37
6689,34468,3,410.7000000000001
6689,117130,1,203.06
6689,90351,1,290.82
6690,99183,3,709.2
6690,74090,1,128.58
6691,107916,3,569.76
6691,20277,2,372.46
6691,117709,2,788.3
6692,140405,3,1225.74
6692,110168,1,197.76
6692,124697,2,556.38
6692,50721,2,340.66
6692,96865,1,235.65
6693,73101,2,400.26
6693,62719,3,982.53
6693,137355,2,720.2
6694,93904,2,163.42
6694,3570,3,406.77
6694,42333,1,13.52
6695,14333,1,379.29
6695,21942,3,1384.44
6695,84671,2,908.7
6696,108186,1,425.37
6696,111703,2,507.88
6696,55502,2,743.16
6696,2090,2,782.86
6696,36665,3,359.58
6697,96929,3,577.2
6698,117631,2,922.54
6698,46239,3,998.61
6698,71696,3,122.13
6699,96038,3,1046.37
6699,126565,3,490.47
6699,101555,1,453.21
6699,55852,3,431.73
6700,32850,2,677.66
6701,125762,1,19.44
6701,33372,1,438.62
6702,71474,1,253.62
6703,80203,3,440.46
6703,50079,1,196.26
6703,93461,2,531.6
6703,78386,1,193.09
6704,25399,2,997.94
6704,130907,2,771.52
6704,82366,3,1042.02
6704,93809,1,378.48
6706,45062,3,1342.68
6706,145762,1,881.92
6706,5995,2,649.3
6708,123785,3,296.16
6709,91435,2,615.32
6710,148977,2,968.62
6710,43480,2,183.86
6710,59493,1,210.83
6711,65937,1,485.98
6711,42605,2,617.64
6712,1376,2,802.04
6712,52473,3,85.71000000000001
6712,35770,3,1105.62
6713,145507,1,29.18
6713,126068,3,206.76
6713,31179,1,293.97
6714,20162,3,330.66
6715,141361,3,574.02
6715,14757,3,385.92
6715,67611,3,263.49
6715,43789,3,132.81
6715,27257,2,999.88
6716,135070,3,1326.4499999999998
6717,55726,1,473.6
6718,52181,2,272.62
6718,26547,2,749.94
6719,88602,1,283.73
6719,6500,2,959.24
6720,25452,1,206.88
6720,148121,3,1155.42
6720,41326,1,279.31
6721,144895,3,134.73
6721,35364,1,286.58
6721,46591,2,37.02
6721,112442,2,187.06
6722,50931,3,1169.37
6722,87437,1,73.36
6722,136260,2,542.76
6723,97721,1,188.83
6723,65543,1,345.35
6723,44974,2,337.0
6724,135905,2,579.76
6724,66639,3,498.69
6724,104460,3,241.23
6724,48091,3,637.11
6725,130217,1,30.33
6725,51881,2,498.24
6725,136241,3,292.77
6726,40879,2,235.2
6727,32323,2,312.2
6727,86286,3,849.96
6727,96965,1,46.53
6728,77892,1,319.39
6728,33392,3,984.45
6728,28120,1,96.11
6728,75139,3,1450.29
6729,147870,1,300.11
6729,81742,1,448.86
6729,148267,1,146.28
6729,11813,1,356.62
6730,118925,2,514.82
6730,41186,3,1292.22
6730,148694,1,317.99
6731,46133,1,142.75
6732,145029,3,1272.42
6732,123055,1,292.46
6732,51298,2,316.62
6732,148211,2,803.62
6733,51989,2,73.98
6733,11693,1,0.0
6733,50510,1,324.6
6734,148743,3,373.9500000000001
6735,15220,3,1407.18
6735,138337,2,736.52
6735,70784,3,1094.85
6735,126822,3,974.31
6736,50011,2,312.12
6736,26858,3,231.57
6737,82900,3,406.32
6737,84295,2,953.44
6737,84317,1,357.36
6737,54649,3,514.05
6738,35802,2,0.0
6739,108658,1,435.23
6739,84743,1,122.5
6740,45066,1,322.12
6740,127396,2,606.36
6740,97828,1,416.49
6740,130605,3,452.07
6741,91417,3,723.21
6742,48620,1,443.6
6742,131677,2,132.92
6742,93574,1,98.96
6742,109693,1,227.63
6742,18402,2,269.64
6743,10614,1,282.47
6743,89740,2,780.02
6743,56818,2,470.2
6743,23444,2,266.5
6743,132633,3,1281.27
6744,97320,2,439.26
6744,141351,3,1421.61
6744,13741,2,354.42
6744,91244,1,349.27
6745,43293,1,415.3
6745,100582,1,0.0
6745,31237,2,338.6
6746,65274,3,627.54
6746,133758,1,427.71
6746,126607,2,789.22
6746,132942,1,22.6
6746,106585,1,61.72
6747,105762,1,258.76
6747,140685,1,277.57
6747,106543,3,565.08
6748,81660,2,693.02
6748,3772,2,700.54
6748,97306,1,463.7
6749,37571,3,913.68
6749,55818,1,197.42
6749,14404,3,334.35
6750,131897,2,615.3
6751,48686,2,661.2
6751,121324,1,0.0
6752,86298,1,399.01
6752,8542,2,614.02
6752,11131,2,936.0
6752,105512,1,181.49
6753,135476,2,996.46
6754,108877,3,471.24
6755,8754,3,705.6899999999999
6756,113571,1,288.33
6756,120037,3,685.3199999999999
6756,93839,3,812.25
6757,55079,1,439.05
6757,26093,1,248.32
6758,130555,2,976.12
6758,13334,3,731.49
6758,14142,2,986.56
6758,23090,3,345.66
6759,79488,3,1090.59
6759,83029,1,99.33
6759,39043,3,131.79
6759,76231,2,129.24
6760,141649,3,1342.35
6761,147997,3,745.8
6761,65650,2,56.02
6761,147904,1,488.04
6762,89710,3,1397.04
6762,18027,2,400.0
6762,94449,3,798.81
6762,79631,3,148.62
6763,66159,1,178.26
6763,45445,1,235.98
6763,48728,1,72.18
6764,32234,3,733.02
6764,26822,2,314.74
6764,144827,1,472.77
6764,63747,1,168.1
6765,29437,1,466.2
6765,13560,1,333.38
6766,50360,3,799.6800000000001
6766,58258,1,197.67
6767,123930,3,1181.82
6768,79311,1,346.22
6772,115066,1,233.3
6772,148074,3,854.94
6772,59847,2,433.34
6773,71436,2,390.34
6773,99949,1,190.55
6773,129226,2,329.36
6774,144458,2,258.98
6774,87551,1,0.0
6775,102067,3,50.28
6775,60804,3,1410.33
6775,13212,1,96.54
6775,69480,2,459.48
6775,136818,3,810.75
6777,49850,2,183.0
6777,97584,1,274.36
6777,57668,1,151.86
6777,108627,3,147.75
6778,131014,1,394.93
6778,46679,2,619.62
6778,94478,3,1497.9
6778,1338,1,230.64
6779,129685,1,481.31
6779,108401,1,195.99
6779,72984,1,65.89
6779,107051,1,159.25
6780,70589,3,861.72
6780,100242,2,142.6
6780,142068,2,605.88
6781,132620,1,456.1
6781,58258,1,197.67
6781,57986,3,1191.84
6782,10287,2,0.0
6782,56427,3,510.27
6783,118715,3,711.27
6784,141360,2,456.86
6784,125229,2,948.96
6785,123531,1,126.81
6785,70308,2,496.42
6785,66458,2,130.34
6785,69702,2,619.98
6785,31663,3,1168.41
6787,149716,1,412.18
6787,115706,3,420.18
6787,114271,3,1012.32
6788,88214,1,34.48
6788,31302,1,282.36
6788,23744,3,118.41
6788,60330,3,1059.12
6789,34917,2,386.02
6789,64732,3,1442.13
6790,20975,1,439.29
6790,4838,1,344.36
6791,4002,2,737.36
6792,149423,2,362.74
6793,76198,3,835.17
6794,50774,1,290.82
6794,115015,2,869.7
6794,38709,3,966.81
6794,111663,1,184.88
6794,146955,3,292.47
6795,36810,1,449.67
6796,111346,1,394.7
6797,118728,1,153.03
6797,68043,3,1181.6999999999998
6797,145532,2,0.0
6797,82591,3,1402.32
6797,129332,3,1262.67
6798,14610,2,767.24
6798,10495,2,192.92
6799,80326,1,264.61
6799,127661,1,128.02
6799,118774,1,137.61
6800,112348,2,53.58
6801,90633,2,169.3
6801,96647,3,555.3
6801,62155,3,197.94
6801,114193,3,260.31
6802,30867,1,255.21
6802,149181,3,448.56000000000006
6802,146018,1,394.23
6802,135296,2,74.84
6803,110378,1,378.41
6803,135930,3,357.63
6803,36156,2,808.98
6803,26991,1,107.24
6804,91548,3,924.09
6804,3922,1,0.0
6804,124773,2,274.74
6804,121484,2,78.44
6804,85037,2,900.76
6805,81550,1,291.1
6805,86066,3,907.29
6805,5113,1,129.96
6805,116879,2,335.66
6806,67233,1,111.49
6806,52594,1,375.34
6806,75435,1,84.51
6807,109747,2,734.72
6807,120568,2,313.02
6808,147370,3,787.89
6808,9635,2,871.96
6808,41047,3,1450.08
6808,55108,3,690.09
6808,39265,3,1357.26
6809,35292,1,447.0
6809,25747,1,154.24
6810,119020,3,615.6899999999999
6810,53348,3,505.32
6810,89305,3,529.95
6811,67038,1,125.33
6811,40113,3,104.79
6811,23388,2,731.22
6811,40438,3,617.79
6812,113449,2,45.34
6812,21662,2,795.42
6813,15166,2,405.76
6813,49753,2,852.1
6813,3069,1,179.1
6813,88322,3,566.0699999999999
6814,91746,1,141.15
6814,13489,3,302.52
6814,63350,3,301.44
6815,137381,3,1060.9499999999998
6815,27497,1,21.65
6815,128557,2,310.62
6816,92258,1,464.07
6816,54740,3,1178.64
6817,144816,3,402.3
6818,34043,1,0.0
6819,85831,3,1457.16
6819,97142,3,923.97
6819,85234,2,318.72
6819,97563,3,71.69999999999999
6820,38771,1,464.14
6821,139198,2,455.68
6821,131803,3,1341.12
6822,127347,2,161.9
6822,76572,3,1305.21
6822,146267,2,409.6
6822,33681,1,102.06
6823,24759,3,1205.16
6824,127272,2,956.42
6824,38755,1,492.0
6824,135385,1,442.86
6824,144199,2,436.48
6824,122182,1,89.23
6825,106044,3,757.59
6826,102026,3,1280.85
6826,32983,2,163.38
6827,66786,2,447.84
6827,129209,3,1354.11
6828,37437,3,375.78
6828,10513,1,263.07
6828,133621,1,203.6
6828,92540,2,551.16
6828,1221,3,1138.38
6829,91247,2,167.5
6830,122434,2,298.04
6831,132524,1,313.46
6831,7714,2,0.0
6831,64039,3,1023.63
6833,73863,2,935.28
6833,138645,1,90.5
6833,11450,3,788.28
6833,94939,3,958.38
6833,95799,2,376.66
6834,59922,2,624.66
6834,26645,3,1238.58
6835,123332,2,603.92
6835,7907,3,444.03
6835,39993,2,323.56
6836,119124,1,43.96
6836,13193,1,424.64
6836,102523,2,190.62
6837,28947,1,138.25
6837,76779,3,950.49
6837,82297,1,60.38
6837,60016,3,990.06
6837,35680,3,76.35
6838,131676,2,425.28
6838,84473,3,1166.34
6839,579,3,746.61
6839,132692,2,189.28
6839,139911,1,788.86
6840,31555,3,1048.9499999999998
6840,3695,3,1389.75
6840,73588,2,678.58
6840,106046,2,844.42
6841,125536,1,22.69
6841,35064,1,271.91
6842,42369,3,1345.47
6842,109355,1,80.46
6842,78380,1,232.17
6843,104830,1,139.36
6843,132400,3,702.9000000000001
6844,56229,2,443.26
6844,122666,2,273.76
6845,138501,1,97.57
6845,83157,2,31.22
6846,125452,1,421.9
6846,70395,1,88.98
6846,55649,1,16.15
6847,370,1,469.61
6847,12914,3,1171.62
6847,16851,2,452.6
6847,119430,2,802.36
6848,112432,3,1022.01
6848,86730,3,414.27
6849,40020,3,517.89
6849,138339,3,1396.26
6849,99294,3,1165.56
6850,80939,3,269.82
6850,76589,1,107.25
6850,135088,1,298.85
6850,59854,1,149.52
6851,122762,3,184.35
6851,77786,3,107.61
6852,115037,3,299.64
6852,67282,1,170.57
6852,149858,2,772.5
6853,61384,2,102.56
6853,138031,2,237.18
6853,106103,1,322.32
6853,118043,1,93.13
6854,19079,2,812.06
6854,78969,2,972.08
6854,132466,2,777.94
6856,111022,1,213.66
6857,73215,2,605.5
6858,19886,2,537.02
6859,45615,3,867.21
6859,3754,2,910.5
6859,53514,3,868.02
6860,63769,3,336.03000000000003
6860,29280,1,75.34
6860,29405,2,383.72
6860,41936,2,26.12
6860,127835,1,323.59
6861,87287,1,411.68
6861,40037,1,318.63
6861,118363,3,1166.13
6862,122797,2,466.98
6862,116209,1,311.15
6863,140468,2,231.76
6863,10587,3,0.0
6863,33159,2,846.28
6864,120918,2,69.24
6864,81247,3,299.16
6864,55294,1,18.66
6864,107548,2,692.54
6864,16122,1,90.96
6865,33113,2,970.86
6865,95226,1,221.85
6865,104140,3,1270.44
6867,125171,1,347.77
6867,69521,3,312.06
6867,81000,2,537.64
6868,52786,2,577.12
6868,74500,1,265.75
6868,128231,2,616.54
6868,95434,3,796.74
6869,64122,1,480.33
6869,72521,1,221.46
6870,6055,2,175.72
6870,132147,3,1138.92
6870,131182,2,225.04
6871,9977,3,1014.18
6871,81477,2,182.1
6871,97308,2,857.54
6871,60587,1,466.87
6872,117280,2,373.62
6872,143414,2,124.2
6873,141731,2,498.1
6873,116786,2,583.52
6873,45719,3,574.3499999999999
6874,22367,1,264.81
6874,147319,2,417.16
6874,5132,1,432.38
6875,75967,1,311.19
6875,11708,3,421.53
6875,123172,1,497.51
6875,27359,2,477.44
6876,148633,1,430.6
6877,5510,2,845.44
6878,117899,1,50.13
6878,128382,3,0.0
6879,76953,1,449.53
6880,16822,1,372.05
6880,31058,2,928.74
6880,92486,3,0.0
6881,84719,2,167.94
6881,114916,3,90.96
6882,117655,1,326.27
6883,116516,2,640.68
6885,141289,2,256.3
6885,71479,1,430.89
6886,105067,2,89.92
6886,17300,2,0.0
6886,106529,1,225.02
6887,78040,2,532.96
6887,126579,2,357.88
6887,33008,3,768.1200000000001
6887,108569,2,813.8
6887,74640,2,574.9
6888,90030,2,67.48
6888,121534,1,30.55
6888,138050,2,805.32
6889,27979,3,152.67000000000002
6889,81838,1,146.57
6889,107038,3,1496.28
6889,56360,2,216.56
6890,57375,3,1203.39
6890,60274,3,626.49
6890,117530,3,230.19
6890,3069,3,537.3
6891,118358,1,307.82
6892,29696,1,320.56
6892,1513,3,957.81
6893,131751,1,397.75
6894,56371,2,612.12
6894,107891,3,87.9
6894,2537,3,556.08
6894,84639,1,352.82
6895,68251,2,881.06
6895,117695,1,129.57
6895,40259,3,1089.51
6895,1371,3,739.3199999999999
6896,90613,3,523.98
6896,77553,2,823.8
6896,122979,3,1476.9
6896,13465,2,697.46
6896,61974,1,104.81
6897,73208,2,298.68
6897,84093,1,358.93
6897,25626,3,280.59000000000003
6897,2133,1,329.83
6898,79813,1,346.71
6898,74454,1,114.31
6898,59347,3,1275.06
6899,84935,3,239.55
6900,87029,3,509.43
6900,124394,1,410.6
6900,104037,3,108.42
6900,121272,1,475.05
6901,126713,2,315.92
6902,108940,3,935.82
6903,30630,1,282.2
6903,65537,3,1471.89
6904,144552,3,284.61
6904,85505,1,473.93
6904,33206,3,1426.71
6905,113367,3,490.08
6905,6540,3,57.57000000000001
6906,65458,3,1007.34
6906,68484,1,377.71
6906,33767,2,104.38
6906,100431,1,101.48
6907,124985,3,647.9399999999999
6908,102823,2,455.78
6909,38468,3,1226.67
6910,58421,1,408.48
6910,74961,3,354.42
6910,11571,1,1386.99
6911,44276,2,528.68
6911,40819,2,596.7
6911,125820,1,418.97
6911,107612,3,1209.48
6912,35441,3,785.1299999999999
6913,64243,3,428.55
6913,107132,1,19.71
6914,135360,3,177.78
6915,70013,1,129.82
6915,6195,1,182.22
6915,56384,3,459.66
6915,128325,1,351.55
6916,77036,2,596.3
6916,93911,1,322.08
6917,144572,2,639.64
6917,9021,2,20.9
6917,68413,2,850.78
6917,8132,1,600.4
6918,11453,3,627.48
6918,74325,3,1435.68
6918,41688,1,229.23
6918,30578,1,1029.9
6918,115420,2,406.14
6919,38442,3,40.35
6919,100712,1,135.68
6920,35858,1,205.99
6920,132602,1,413.66
6921,10070,1,401.28
