order_id,customer_id,order_date,order_status
11816,907,2024-02-05 00:00:00,Enviado
11817,5047,2024-01-15 00:00:00,Entregue
11818,2946,Unknown,Pago
11819,4879,Unknown,Entregue
11820,7189,2024-03-31 00:00:00,Cancelado
11821,9310,2024-06-11 00:00:00,Pago
11822,2543,2024-04-16 00:00:00,Enviado
11823,3960,2024-03-01 00:00:00,Entregue
11824,2009,2024-01-23 00:00:00,Entregue
11825,3083,2024-05-17 00:00:00,Cancelado
11826,7463,2024-01-02 00:00:00,Pendente
11827,8465,2024-03-06 00:00:00,Pago
11828,4667,2024-07-02 00:00:00,Entregue
11829,364,Unknown,Cancelado
11830,6939,2024-07-05 00:00:00,Pago
11831,8461,2024-01-29 00:00:00,Pago
11832,2834,2024-07-24 00:00:00,Pago
11833,2238,2024-03-05 00:00:00,Pendente
11834,4425,2024-05-20 00:00:00,Pago
11835,505,2024-01-19 00:00:00,Pago
11836,7815,2024-02-17 00:00:00,Enviado
11837,4101,2024-06-16 00:00:00,Pendente
11839,2098,2024-06-04 00:00:00,Entregue
11840,269,2024-04-19 00:00:00,Pendente
11841,2862,2024-07-18 00:00:00,Entregue
11844,9093,2024-06-30 00:00:00,Enviado
11845,2055,2024-07-22 00:00:00,Pago
11846,5003,2024-04-18 00:00:00,Pago
11847,2796,2024-06-22 00:00:00,Entregue
11848,9320,2024-06-09 00:00:00,Cancelado
11850,5423,2024-06-14 00:00:00,Cancelado
11852,6733,2024-04-13 00:00:00,Pago
11854,1562,2024-02-17 00:00:00,Entregue
11855,107,2024-07-09 00:00:00,Pendente
11856,5780,2024-06-11 00:00:00,Pago
11858,1895,2024-06-15 00:00:00,Enviado
11859,8687,2024-01-19 00:00:00,Pago
11860,820,Unknown,Enviado
11861,6494,2024-06-02 00:00:00,Entregue
11862,1834,2024-06-23 00:00:00,Enviado
11863,9399,2024-06-07 00:00:00,Entregue
11864,2766,2024-03-03 00:00:00,Pago
11865,4640,2024-01-10 00:00:00,Pendente
11866,7262,Unknown,Cancelado
11867,7928,2024-02-04 00:00:00,Cancelado
11868,8304,2024-06-04 00:00:00,Enviado
11869,2888,2024-03-04 00:00:00,Pendente
11871,4022,2024-02-19 00:00:00,Pago
11872,1008,2024-07-03 00:00:00,Pendente
11873,9322,2024-05-18 00:00:00,Pago
11875,354,2024-01-09 00:00:00,Enviado
11878,6778,2024-07-14 00:00:00,Entregue
11879,7247,2024-01-01 00:00:00,Pendente
11880,3965,2024-02-24 00:00:00,Pago
11881,328,2024-07-19 00:00:00,Entregue
11883,8940,2024-05-01 00:00:00,Pendente
11884,8997,2024-07-08 00:00:00,Entregue
11885,7952,2024-06-26 00:00:00,Entregue
11886,4617,2024-04-21 00:00:00,Pago
11887,73,2024-03-23 00:00:00,Cancelado
11888,1556,2024-04-30 00:00:00,Pendente
11889,2571,2024-04-17 00:00:00,Entregue
11890,8029,2024-06-07 00:00:00,Entregue
11891,4044,2024-07-16 00:00:00,Entregue
11892,9472,2024-02-06 00:00:00,Pago
11893,8289,2024-05-17 00:00:00,Pendente
11894,6458,2024-04-03 00:00:00,Entregue
11895,7127,2024-05-09 00:00:00,Pendente
11896,4503,Unknown,Pago
11897,9486,2024-03-15 00:00:00,Pago
11898,417,2024-05-27 00:00:00,Entregue
11899,870,2024-06-04 00:00:00,Pago
11900,1175,2024-05-31 00:00:00,Pago
11901,4066,2024-02-26 00:00:00,Enviado
11902,8510,2024-05-08 00:00:00,Pago
11903,6765,2024-07-12 00:00:00,Pago
11904,3573,2024-03-20 00:00:00,Enviado
11905,2282,2024-05-31 00:00:00,Pendente
11906,7784,2024-03-16 00:00:00,Pago
11907,5980,2024-06-16 00:00:00,Enviado
11908,7609,Unknown,Pago
11909,8584,2024-01-18 00:00:00,Pago
11910,9298,2024-05-02 00:00:00,Pago
11911,9870,2024-02-01 00:00:00,Pendente
11912,1618,2024-01-14 00:00:00,Pago
11913,9898,2024-07-24 00:00:00,Enviado
11914,8313,2024-01-10 00:00:00,Enviado
11915,4490,2024-04-19 00:00:00,Pago
11916,2942,2024-04-19 00:00:00,Pago
11917,7281,2024-05-22 00:00:00,Pago
11918,2789,2024-04-11 00:00:00,Pago
11920,2325,2024-02-21 00:00:00,Pago
11921,9441,2024-07-10 00:00:00,Pago
11922,8770,2024-06-16 00:00:00,Enviado
11923,3582,2024-06-09 00:00:00,Pago
11924,477,2024-01-06 00:00:00,Pago
11925,1271,2024-02-25 00:00:00,Pago
11926,4220,2024-04-27 00:00:00,Pago
11928,8461,2024-03-22 00:00:00,Pago
11929,521,2024-02-24 00:00:00,Pago
11930,2884,2024-02-19 00:00:00,Entregue
11931,8806,2024-04-07 00:00:00,Enviado
11932,2991,2024-07-20 00:00:00,Pago
11933,5425,2024-05-31 00:00:00,Pendente
11934,7742,2024-05-17 00:00:00,Enviado
11935,7257,2024-01-20 00:00:00,Pendente
11936,6465,2024-04-19 00:00:00,Enviado
11937,8878,2024-02-29 00:00:00,Enviado
11938,2423,2024-04-18 00:00:00,Pago
11939,6761,2024-06-27 00:00:00,Pago
11940,2431,2024-03-11 00:00:00,Pago
11941,2112,2024-04-13 00:00:00,Pendente
11942,31,2024-01-29 00:00:00,Entregue
11943,7251,2024-05-14 00:00:00,Cancelado
11944,4241,2024-03-15 00:00:00,Pendente
11945,5452,Unknown,Entregue
11946,4906,2024-07-26 00:00:00,Pago
11947,471,2024-07-22 00:00:00,Enviado
11948,5324,2024-05-28 00:00:00,Pago
11949,3514,2024-03-20 00:00:00,Entregue
11950,1938,2024-04-03 00:00:00,Entregue
11952,7911,2024-03-05 00:00:00,Pendente
11954,6454,2024-07-24 00:00:00,Pago
11955,4476,Unknown,Pago
11956,2019,2024-01-04 00:00:00,Pago
11957,2115,2024-04-27 00:00:00,Pago
11958,8651,2024-05-07 00:00:00,Pendente
11959,4752,2024-01-09 00:00:00,Pendente
11960,4397,2024-01-08 00:00:00,Entregue
11961,3281,2024-04-05 00:00:00,Entregue
11964,3622,2024-02-06 00:00:00,Pago
11965,1940,2024-07-24 00:00:00,Pago
11966,7398,2024-05-29 00:00:00,Enviado
11968,5129,2024-02-02 00:00:00,Pago
11969,7663,Unknown,Pendente
11970,8799,Unknown,Cancelado
11971,248,2024-07-25 00:00:00,Entregue
11972,4962,2024-07-26 00:00:00,Pendente
11973,7690,2024-01-08 00:00:00,Entregue
11974,4550,2024-02-07 00:00:00,Enviado
11975,3790,2024-01-25 00:00:00,Pago
11976,7914,2024-07-18 00:00:00,Entregue
11977,5234,2024-04-22 00:00:00,Entregue
11978,9924,2024-06-01 00:00:00,Pago
11979,1322,2024-06-16 00:00:00,Pago
11980,1619,2024-05-09 00:00:00,Enviado
11981,790,2024-06-20 00:00:00,Pendente
11982,513,2024-01-07 00:00:00,Pendente
11983,4014,2024-05-21 00:00:00,Pago
11984,267,Unknown,Enviado
11985,4346,2024-06-05 00:00:00,Pendente
11986,7536,2024-05-13 00:00:00,Enviado
11988,1950,2024-07-17 00:00:00,Cancelado
11989,2993,2024-06-21 00:00:00,Pendente
11990,9187,2024-01-01 00:00:00,Pago
11991,9033,2024-01-10 00:00:00,Pago
11992,1566,2024-02-02 00:00:00,Entregue
11993,672,2024-03-02 00:00:00,Cancelado
11994,2474,2024-07-22 00:00:00,Pago
11995,2575,2024-06-21 00:00:00,Entregue
11996,1241,Unknown,Cancelado
11997,7598,2024-03-19 00:00:00,Pago
11998,870,2024-06-27 00:00:00,Pago
11999,9817,2024-01-02 00:00:00,Cancelado
12000,2468,2024-05-20 00:00:00,Pago
12001,7524,2024-02-12 00:00:00,Enviado
12002,1204,Unknown,Pago
12003,4471,2024-05-26 00:00:00,Pendente
12004,4901,2024-01-06 00:00:00,Pago
12005,6148,2024-03-26 00:00:00,Cancelado
12006,8671,2024-03-06 00:00:00,Enviado
12007,3698,2024-02-18 00:00:00,Enviado
12008,8798,2024-07-24 00:00:00,Pago
12009,1582,2024-07-25 00:00:00,Pendente
12011,387,2024-01-19 00:00:00,Pago
12012,5733,2024-03-01 00:00:00,Enviado
12013,5104,2024-07-26 00:00:00,Pago
12015,9050,2024-03-16 00:00:00,Pago
12016,7759,2024-07-20 00:00:00,Enviado
12017,9595,2024-05-24 00:00:00,Enviado
12018,1793,2024-05-05 00:00:00,Pendente
12019,1593,2024-06-25 00:00:00,Pendente
12020,207,2024-03-14 00:00:00,Entregue
12021,270,2024-07-02 00:00:00,Pago
12022,9325,2024-06-09 00:00:00,Pendente
12023,1029,2024-01-03 00:00:00,Pendente
12024,9920,2024-05-20 00:00:00,Pago
12025,144,2024-02-14 00:00:00,Entregue
12026,1967,2024-05-06 00:00:00,Entregue
12027,1740,2024-02-17 00:00:00,Enviado
12028,5132,2024-05-08 00:00:00,Pendente
12029,1681,2024-02-13 00:00:00,Pago
12030,1882,2024-05-26 00:00:00,Entregue
12031,1955,2024-03-25 00:00:00,Pago
12032,4008,2024-01-31 00:00:00,Pago
12033,1648,2024-06-21 00:00:00,Enviado
12034,1340,2024-06-02 00:00:00,Pendente
12035,9892,2024-05-06 00:00:00,Enviado
12036,2483,2024-05-07 00:00:00,Entregue
12037,6605,2024-06-08 00:00:00,Pendente
12038,367,2024-06-05 00:00:00,Pago
12039,8045,2024-07-18 00:00:00,Pago
12040,4444,2024-06-10 00:00:00,Pago
12041,1556,2024-07-21 00:00:00,Enviado
12042,3021,2024-03-22 00:00:00,Pago
12043,1593,2024-03-16 00:00:00,Entregue
12045,2025,2024-02-08 00:00:00,Pago
12046,865,2024-04-15 00:00:00,Pago
12047,9794,2024-06-19 00:00:00,Pago
12048,7187,2024-02-18 00:00:00,Entregue
12049,3160,2024-01-12 00:00:00,Pendente
12050,4542,2024-05-18 00:00:00,Enviado
12051,4729,2024-01-22 00:00:00,Pago
12052,3005,2024-06-06 00:00:00,Cancelado
12053,1880,2024-02-14 00:00:00,Enviado
12054,8760,2024-05-12 00:00:00,Pago
12055,7193,2024-01-09 00:00:00,Enviado
12056,9854,2024-06-27 00:00:00,Pendente
12058,5080,2024-02-08 00:00:00,Entregue
12059,5333,2024-07-08 00:00:00,Enviado
12060,8511,2024-02-05 00:00:00,Pendente
12061,8713,Unknown,Pendente
12062,7869,2024-07-11 00:00:00,Pendente
12063,3670,2024-04-04 00:00:00,Pago
12064,1980,2024-04-11 00:00:00,Pendente
12065,7133,2024-01-12 00:00:00,Entregue
12066,4426,2024-07-10 00:00:00,Pendente
12068,4742,2024-07-23 00:00:00,Pago
12069,8901,2024-04-15 00:00:00,Enviado
12070,9527,2024-03-14 00:00:00,Pago
12071,1201,2024-02-01 00:00:00,Cancelado
12072,7613,2024-02-23 00:00:00,Pendente
12073,7856,2024-02-28 00:00:00,Pago
12075,2733,2024-07-14 00:00:00,Enviado
12076,2009,2024-05-23 00:00:00,Pago
12077,7244,2024-03-04 00:00:00,Entregue
12078,9349,Unknown,Pago
12079,8257,2024-03-11 00:00:00,Entregue
12080,262,2024-04-25 00:00:00,Pago
12081,5707,2024-07-03 00:00:00,Entregue
12082,9821,Unknown,Pendente
12083,535,2024-01-31 00:00:00,Pago
12084,7946,2024-03-29 00:00:00,Pago
12085,451,2024-04-06 00:00:00,Entregue
12086,509,2024-02-05 00:00:00,Pago
12087,338,2024-03-29 00:00:00,Pendente
12088,6668,2024-01-12 00:00:00,Pago
12089,2104,2024-01-02 00:00:00,Enviado
12090,9051,2024-07-15 00:00:00,Entregue
12091,6376,2024-04-26 00:00:00,Pago
12092,7681,2024-07-12 00:00:00,Entregue
12093,7749,Unknown,Cancelado
12094,1608,2024-07-12 00:00:00,Cancelado
12095,3821,2024-06-02 00:00:00,Pendente
12096,1135,Unknown,Enviado
12097,7809,2024-05-29 00:00:00,Pago
12098,8148,2024-01-22 00:00:00,Pendente
12099,2350,2024-02-05 00:00:00,Pago
12100,5273,2024-03-18 00:00:00,Enviado
12101,1922,2024-05-19 00:00:00,Pendente
12102,8084,2024-01-19 00:00:00,Entregue
12103,2759,2024-05-18 00:00:00,Cancelado
12104,8665,2024-03-14 00:00:00,Pendente
12106,6128,2024-01-30 00:00:00,Pago
12107,4973,2024-03-14 00:00:00,Pago
12108,2155,2024-01-02 00:00:00,Pendente
12109,7618,2024-02-14 00:00:00,Cancelado
12110,7561,2024-02-15 00:00:00,Pago
12111,1086,2024-05-06 00:00:00,Cancelado
12112,2117,2024-02-25 00:00:00,Pago
12113,6753,2024-07-02 00:00:00,Pendente
12114,286,2024-03-18 00:00:00,Entregue
12115,5911,2024-06-23 00:00:00,Enviado
12116,8975,2024-04-01 00:00:00,Pendente
12117,272,2024-06-10 00:00:00,Entregue
12119,569,2024-02-02 00:00:00,Enviado
12120,4553,2024-05-04 00:00:00,Entregue
12121,4164,2024-06-23 00:00:00,Entregue
12122,5591,2024-01-05 00:00:00,Pendente
12123,7910,2024-07-10 00:00:00,Cancelado
12124,591,2024-04-02 00:00:00,Pendente
12125,5326,Unknown,Cancelado
12126,2262,2024-01-20 00:00:00,Enviado
12127,8117,2024-05-30 00:00:00,Pendente
12128,7570,2024-06-23 00:00:00,Pendente
12129,7245,2024-01-10 00:00:00,Entregue
12130,9187,2024-02-12 00:00:00,Entregue
12131,6125,2024-07-14 00:00:00,Pendente
12132,119,Unknown,Pago
12133,8787,2024-07-24 00:00:00,Enviado
12134,7021,2024-02-23 00:00:00,Pago
12135,9824,2024-07-06 00:00:00,Pendente
12136,6956,2024-02-23 00:00:00,Pago
12137,8564,2024-05-20 00:00:00,Cancelado
12138,961,2024-05-05 00:00:00,Enviado
12139,9154,2024-06-05 00:00:00,Pago
12140,1091,2024-03-18 00:00:00,Pago
12141,256,2024-01-14 00:00:00,Pago
12142,5558,2024-01-18 00:00:00,Entregue
12143,7099,2024-06-14 00:00:00,Entregue
12144,3403,2024-07-18 00:00:00,Pago
12145,3997,2024-04-03 00:00:00,Entregue
12146,3788,2024-05-19 00:00:00,Enviado
12147,322,2024-03-01 00:00:00,Pago
12149,147,Unknown,Pago
12150,3076,2024-05-26 00:00:00,Pago
12151,8612,2024-07-13 00:00:00,Pago
12152,9818,2024-03-15 00:00:00,Entregue
12153,9290,2024-05-03 00:00:00,Pago
12154,5307,2024-01-12 00:00:00,Entregue
12155,5356,2024-06-15 00:00:00,Pago
12156,384,2024-06-17 00:00:00,Enviado
12159,7565,2024-05-10 00:00:00,Pago
12160,6337,2024-03-28 00:00:00,Pago
12163,8101,2024-04-29 00:00:00,Pago
12164,4512,2024-05-03 00:00:00,Enviado
12165,8578,2024-04-04 00:00:00,Pendente
12166,7571,2024-04-28 00:00:00,Cancelado
12167,7954,Unknown,Pendente
12168,9113,2024-02-21 00:00:00,Pago
12169,7154,2024-05-26 00:00:00,Entregue
12170,7498,2024-06-18 00:00:00,Pago
12171,9387,2024-02-09 00:00:00,Enviado
12172,8900,2024-02-23 00:00:00,Pendente
12173,8133,2024-06-23 00:00:00,Entregue
12174,8997,2024-05-18 00:00:00,Pendente
12176,8091,2024-05-18 00:00:00,Pendente
12177,288,2024-02-26 00:00:00,Pago
12178,1580,2024-02-12 00:00:00,Enviado
12179,5587,2024-06-25 00:00:00,Entregue
12180,5875,2024-03-25 00:00:00,Entregue
12181,2296,2024-04-30 00:00:00,Enviado
12182,8397,2024-07-04 00:00:00,Pago
12183,9237,2024-06-29 00:00:00,Pago
12185,6893,2024-06-05 00:00:00,Pendente
12186,7425,2024-05-31 00:00:00,Pago
12187,8076,2024-01-27 00:00:00,Cancelado
12188,2259,2024-06-12 00:00:00,Enviado
12189,3718,2024-05-27 00:00:00,Pago
12191,4491,2024-07-26 00:00:00,Enviado
12192,9803,2024-07-11 00:00:00,Entregue
12193,7930,Unknown,Pago
12194,8305,2024-07-15 00:00:00,Entregue
12195,6186,2024-07-20 00:00:00,Pago
12196,7309,2024-06-08 00:00:00,Pendente
12197,2701,2024-01-15 00:00:00,Pago
12198,3638,2024-01-31 00:00:00,Entregue
12199,9256,Unknown,Pago
12200,1499,2024-01-11 00:00:00,Entregue
12201,3641,2024-05-28 00:00:00,Pago
12202,7427,2024-02-21 00:00:00,Cancelado
12203,9165,2024-03-05 00:00:00,Pago
12204,9659,2024-05-03 00:00:00,Cancelado
12205,8269,2024-01-30 00:00:00,Pendente
12206,6733,2024-06-22 00:00:00,Pago
12207,4266,2024-02-01 00:00:00,Cancelado
12208,9178,2024-07-12 00:00:00,Pago
12209,6857,2024-01-07 00:00:00,Pago
12210,2520,2024-05-14 00:00:00,Pago
12211,6088,2024-03-21 00:00:00,Pendente
12212,6364,2024-03-22 00:00:00,Pendente
12213,1178,2024-03-15 00:00:00,Pago
12214,8812,2024-07-05 00:00:00,Pago
12215,7756,2024-04-19 00:00:00,Entregue
12216,6064,2024-07-03 00:00:00,Pago
12217,7451,2024-01-24 00:00:00,Pago
12218,8664,2024-07-17 00:00:00,Entregue
12219,5130,2024-01-02 00:00:00,Pendente
12220,9266,2024-04-09 00:00:00,Entregue
12221,2740,2024-05-25 00:00:00,Pago
12223,7609,2024-01-03 00:00:00,Pago
12224,1895,2024-02-21 00:00:00,Entregue
12225,9581,2024-01-12 00:00:00,Pago
12226,2188,2024-06-20 00:00:00,Enviado
12227,9196,2024-05-20 00:00:00,Entregue
12228,701,2024-03-12 00:00:00,Enviado
12229,1865,2024-04-02 00:00:00,Pago
12230,7282,2024-07-11 00:00:00,Entregue
12231,2628,2024-03-01 00:00:00,Enviado
12232,6911,Unknown,Cancelado
12233,9144,2024-01-26 00:00:00,Pago
12234,3703,2024-04-10 00:00:00,Pendente
12235,204,2024-05-12 00:00:00,Pago
12236,5649,2024-03-09 00:00:00,Cancelado
12237,1237,2024-03-01 00:00:00,Enviado
12238,887,2024-05-17 00:00:00,Entregue
12239,4433,2024-04-30 00:00:00,Enviado
12240,6918,2024-03-21 00:00:00,Pago
12241,1478,2024-06-20 00:00:00,Pago
12242,8801,2024-05-18 00:00:00,Pago
12243,3872,2024-07-12 00:00:00,Pendente
12244,9339,2024-03-19 00:00:00,Pago
12246,9722,2024-03-13 00:00:00,Entregue
12247,5391,2024-05-08 00:00:00,Pago
12248,3224,2024-03-09 00:00:00,Pago
12250,4931,2024-03-28 00:00:00,Pendente
12251,5073,2024-01-06 00:00:00,Pago
12252,1884,2024-05-15 00:00:00,Pago
12253,6226,Unknown,Entregue
12254,5368,2024-07-12 00:00:00,Entregue
12255,4066,2024-03-30 00:00:00,Pendente
12257,1225,2024-01-09 00:00:00,Pago
12258,7346,2024-07-18 00:00:00,Pago
12259,7803,2024-04-12 00:00:00,Pago
12260,360,Unknown,Pendente
12261,2893,2024-05-22 00:00:00,Pago
12262,6166,2024-05-27 00:00:00,Pendente
12263,5940,2024-03-27 00:00:00,Entregue
12264,2671,2024-05-09 00:00:00,Entregue
12265,405,2024-04-07 00:00:00,Pago
12267,4788,2024-06-28 00:00:00,Entregue
12268,7439,2024-03-09 00:00:00,Pendente
12269,7068,Unknown,Pago
12270,5846,2024-01-24 00:00:00,Pendente
12271,2600,Unknown,Enviado
12272,5593,2024-03-14 00:00:00,Cancelado
12273,848,2024-06-18 00:00:00,Entregue
12275,8731,2024-07-17 00:00:00,Pendente
12276,2907,2024-03-06 00:00:00,Enviado
12277,1081,2024-01-04 00:00:00,Pendente
12278,3175,2024-03-31 00:00:00,Pago
12279,2962,2024-02-19 00:00:00,Pago
12280,8734,2024-06-02 00:00:00,Enviado
12281,9184,2024-07-27 00:00:00,Pago
12282,2255,2024-06-10 00:00:00,Entregue
12283,9266,2024-04-17 00:00:00,Entregue
12284,3136,2024-05-05 00:00:00,Pendente
12285,9416,2024-03-09 00:00:00,Pago
12286,6633,2024-04-13 00:00:00,Pendente
12287,1003,2024-07-22 00:00:00,Pago
12288,742,2024-07-04 00:00:00,Pendente
12289,8781,2024-02-08 00:00:00,Pendente
12290,2485,2024-01-03 00:00:00,Cancelado
12291,9553,2024-03-23 00:00:00,Pendente
12292,2863,2024-05-20 00:00:00,Pago
12293,824,2024-01-09 00:00:00,Pendente
12294,1044,Unknown,Enviado
12297,2368,2024-06-17 00:00:00,Pago
12298,3109,2024-02-06 00:00:00,Pago
12299,3738,2024-05-21 00:00:00,Pago
12300,6869,2024-06-07 00:00:00,Cancelado
12301,1215,2024-03-03 00:00:00,Pago
12303,5720,2024-06-05 00:00:00,Pendente
12304,4583,2024-06-19 00:00:00,Cancelado
12305,3417,2024-06-02 00:00:00,Pago
12307,5018,2024-01-09 00:00:00,Pendente
12308,9400,2024-03-21 00:00:00,Entregue
12310,1059,2024-04-29 00:00:00,Enviado
12311,2084,2024-06-14 00:00:00,Pago
12312,4632,2024-07-24 00:00:00,Entregue
12313,8686,2024-04-03 00:00:00,Pago
12314,2535,2024-02-21 00:00:00,Entregue
12315,3968,2024-01-31 00:00:00,Pendente
12316,2751,2024-06-07 00:00:00,Pago
12317,2868,Unknown,Pago
12318,2668,2024-01-07 00:00:00,Cancelado
12319,5992,2024-07-23 00:00:00,Enviado
12321,4466,Unknown,Entregue
12322,1094,2024-05-31 00:00:00,Pendente
12323,3093,2024-01-10 00:00:00,Pago
12324,5647,2024-03-24 00:00:00,Entregue
12325,6755,2024-05-23 00:00:00,Pendente
12326,7563,2024-04-24 00:00:00,Pendente
12327,3036,2024-02-24 00:00:00,Entregue
12328,8404,2024-04-07 00:00:00,Pago
12329,2036,2024-05-04 00:00:00,Cancelado
12331,8326,2024-04-22 00:00:00,Pendente
12332,7670,2024-02-18 00:00:00,Pendente
12333,3343,2024-02-28 00:00:00,Pendente
12334,6101,2024-05-21 00:00:00,Pago
12335,883,2024-02-15 00:00:00,Pago
12336,1898,2024-07-06 00:00:00,Enviado
12337,3220,2024-01-30 00:00:00,Enviado
12338,8510,2024-03-28 00:00:00,Pago
12339,828,2024-06-14 00:00:00,Pendente
12340,4128,2024-05-24 00:00:00,Pendente
12341,397,2024-02-20 00:00:00,Entregue
12343,3293,2024-07-09 00:00:00,Pago
12344,7775,2024-04-01 00:00:00,Pago
12345,1141,2024-06-05 00:00:00,Pendente
12347,1565,2024-06-04 00:00:00,Pago
12348,3807,2024-03-11 00:00:00,Pendente
12349,7623,2024-06-10 00:00:00,Pendente
12350,9234,2024-06-19 00:00:00,Entregue
12351,9800,Unknown,Pendente
12352,1885,2024-02-05 00:00:00,Pago
12353,5745,2024-03-29 00:00:00,Entregue
12354,6419,2024-05-19 00:00:00,Pendente
12355,1450,2024-07-20 00:00:00,Pago
12356,9544,2024-07-10 00:00:00,Enviado
12357,3928,2024-03-22 00:00:00,Cancelado
12358,5593,2024-04-06 00:00:00,Pago
12359,6520,2024-02-05 00:00:00,Pendente
12360,7448,2024-07-27 00:00:00,Cancelado
12361,9190,2024-04-10 00:00:00,Entregue
12362,4236,2024-05-04 00:00:00,Pago
12363,8757,2024-06-04 00:00:00,Entregue
12364,8523,2024-03-23 00:00:00,Enviado
12365,663,2024-06-08 00:00:00,Pago
12366,8859,2024-07-14 00:00:00,Pago
12367,8425,2024-02-15 00:00:00,Entregue
12368,1442,2024-07-10 00:00:00,Pendente
12369,1222,2024-02-22 00:00:00,Pendente
12370,9431,2024-04-18 00:00:00,Pago
12371,3924,2024-06-11 00:00:00,Pago
12372,7970,2024-06-01 00:00:00,Entregue
12373,4830,2024-01-16 00:00:00,Pendente
12375,8092,2024-06-27 00:00:00,Pago
12376,5532,2024-06-03 00:00:00,Enviado
12377,4234,2024-01-16 00:00:00,Pago
12378,3176,2024-03-19 00:00:00,Entregue
12379,4083,Unknown,Pendente
12380,5756,2024-04-07 00:00:00,Enviado
12381,6582,2024-01-09 00:00:00,Entregue
12382,4922,2024-05-25 00:00:00,Pendente
12383,5181,2024-06-19 00:00:00,Pago
12384,9598,2024-03-09 00:00:00,Pago
12385,4761,2024-07-11 00:00:00,Pendente
12386,850,2024-05-13 00:00:00,Entregue
12387,8580,2024-06-28 00:00:00,Entregue
12388,4721,2024-02-10 00:00:00,Pago
12389,2665,2024-02-28 00:00:00,Entregue
12390,9748,2024-04-03 00:00:00,Enviado
12391,1497,2024-07-13 00:00:00,Enviado
12392,1677,2024-04-13 00:00:00,Pendente
12393,2326,2024-07-06 00:00:00,Enviado
12394,5559,2024-01-20 00:00:00,Enviado
12395,8054,2024-02-04 00:00:00,Pago
12396,3182,2024-04-20 00:00:00,Pago
12397,6398,2024-01-08 00:00:00,Pago
12399,9094,2024-02-16 00:00:00,Pendente
12400,3014,2024-03-10 00:00:00,Enviado
12402,8682,2024-05-04 00:00:00,Cancelado
12403,6759,2024-07-09 00:00:00,Pago
12404,2332,2024-07-07 00:00:00,Pago
12405,7284,2024-06-04 00:00:00,Entregue
12406,9212,2024-03-12 00:00:00,Pago
12407,8589,2024-07-22 00:00:00,Entregue
12408,2565,2024-01-03 00:00:00,Entregue
12410,8581,2024-03-14 00:00:00,Pago
12411,518,2024-01-08 00:00:00,Pago
12412,9710,2024-05-02 00:00:00,Pago
12413,6973,2024-05-04 00:00:00,Pago
12415,3139,2024-04-04 00:00:00,Enviado
12416,3878,2024-04-21 00:00:00,Pago
12417,2665,2024-03-22 00:00:00,Entregue
12418,7938,2024-02-18 00:00:00,Entregue
12419,2656,2024-04-23 00:00:00,Pendente
12420,4902,2024-07-18 00:00:00,Pago
12421,5822,2024-05-10 00:00:00,Pago
12422,4320,2024-05-17 00:00:00,Pago
12423,3402,2024-05-18 00:00:00,Pago
12425,4840,2024-03-30 00:00:00,Pago
12426,1209,2024-07-10 00:00:00,Pago
12427,9701,2024-06-10 00:00:00,Enviado
12428,7020,2024-05-02 00:00:00,Cancelado
12429,2859,Unknown,Pago
12430,2170,2024-07-04 00:00:00,Pendente
12431,7201,2024-04-17 00:00:00,Entregue
12432,6523,Unknown,Pendente
12433,1798,2024-02-11 00:00:00,Entregue
12434,712,Unknown,Pago
12435,9636,2024-06-19 00:00:00,Enviado
12437,8570,2024-01-06 00:00:00,Entregue
12438,3293,2024-06-06 00:00:00,Entregue
12439,9797,2024-03-13 00:00:00,Pendente
12440,7306,Unknown,Pendente
12441,1211,2024-01-31 00:00:00,Pago
12442,7398,2024-06-20 00:00:00,Pago
12443,3200,2024-02-02 00:00:00,Entregue
12444,8070,2024-01-20 00:00:00,Enviado
12445,3427,2024-05-30 00:00:00,Pago
12446,4537,2024-03-26 00:00:00,Entregue
12447,6333,2024-05-28 00:00:00,Pendente
12448,288,2024-05-16 00:00:00,Cancelado
12449,9388,2024-05-06 00:00:00,Pago
12450,9949,2024-04-04 00:00:00,Entregue
12451,6979,2024-07-02 00:00:00,Enviado
12452,5052,Unknown,Enviado
12453,6371,2024-03-26 00:00:00,Enviado
12454,6239,2024-02-23 00:00:00,Pago
12455,1690,2024-05-19 00:00:00,Pendente
12456,868,2024-04-23 00:00:00,Entregue
12457,5685,Unknown,Pago
12458,6599,2024-07-18 00:00:00,Entregue
12459,978,Unknown,Pendente
12460,1607,2024-05-27 00:00:00,Pendente
12461,5196,2024-05-27 00:00:00,Pendente
12462,8981,2024-01-26 00:00:00,Pago
12463,5505,2024-03-21 00:00:00,Pendente
12464,9678,2024-04-29 00:00:00,Pago
12465,9058,2024-07-19 00:00:00,Pago
12466,7890,2024-05-19 00:00:00,Pendente
12467,2927,2024-06-27 00:00:00,Entregue
12468,1128,2024-01-15 00:00:00,Entregue
12469,9700,2024-02-09 00:00:00,Pago
12470,5263,2024-04-14 00:00:00,Pago
12471,9491,2024-01-05 00:00:00,Pago
12472,107,2024-03-21 00:00:00,Entregue
12473,9426,2024-06-12 00:00:00,Enviado
12474,7399,2024-03-25 00:00:00,Enviado
12475,6692,2024-02-27 00:00:00,Pendente
12476,9017,2024-02-16 00:00:00,Enviado
12477,4068,2024-07-20 00:00:00,Pendente
12478,9623,2024-05-31 00:00:00,Pago
12479,8328,2024-01-06 00:00:00,Pendente
